cl_lo	cl_hi	ch_id	nch_id	key1	key2	key3	key4	lang	src	ft	fn	nfn	dn	ndn	fp
9	9		9N09	Language	Nepali	Contexts	Other	np	CEHRD	mp3		U 9 Jaibiga Khati Paragraph 1-3  _.B.mp3		U 9 Jaibiga Khati Paragraph 1-3   .B	../content/CEHRD/Class9/Nepali/
9	9		9N09	Language	Nepali	Contexts	Other	np	CEHRD	mp3		U 9 Jaibiga Khati Paragraph 2 _.B.mp3		U 9 Jaibiga Khati Paragraph 2  .B	../content/CEHRD/Class9/Nepali/
9	9		9N09	Language	Nepali	Contexts	Other	np	CEHRD	mp3		U 9 Jaibiga Khati Paragraph 3 _.B.mp3		U 9 Jaibiga Khati Paragraph 3  .B	../content/CEHRD/Class9/Nepali/
9	9		9N09	Language	Nepali	Contexts	Other	np	CEHRD	mp3		U 9 Jaibiga Khati Paragraph 4 _.B.mp3		U 9 Jaibiga Khati Paragraph 4  .B	../content/CEHRD/Class9/Nepali/
9	9		9N10	Language	Nepali	Contexts	Time & Date	np	CEHRD	mp3		U 10 Mangalka in Din  Byakarna _.B.mp3		U 10 Mangalka in Din  Byakarna  .B	../content/CEHRD/Class9/Nepali/
9	9		9N10	Language	Nepali	Contexts	Time & Date	np	CEHRD	mp3		U 10 Mangalka in Din 1 _.B.mp3		U 10 Mangalka in Din 1  .B	../content/CEHRD/Class9/Nepali/
9	9		9N10	Language	Nepali	Contexts	Time & Date	np	CEHRD	mp3		U 10 Mangalka in Din 2 _.B.mp3		U 10 Mangalka in Din 2  .B	../content/CEHRD/Class9/Nepali/
9	9		9N10	Language	Nepali	Contexts	Time & Date	np	CEHRD	mp3		U 10 Mangalka in Din 3 _.B.mp3		U 10 Mangalka in Din 3  .B	../content/CEHRD/Class9/Nepali/
9	9		9N12	Language	Nepali	Textbooks		np	CEHRD	mp3		U 12 Aung San SuKyi _.B.mp3		U 12 Aung San SuKyi  .B	../content/CEHRD/Class9/Nepali/
9	9		9N12	Language	Nepali	Textbooks		np	CEHRD	mp3		U 12 Aung San SuKyi 2_.B.mp3		U 12 Aung San SuKyi 2 .B	../content/CEHRD/Class9/Nepali/
9	9		9N12	Language	Nepali	Textbooks		np	CEHRD	mp3		U 12 Aung San SuKyi 3_.B.mp3		U 12 Aung San SuKyi 3 .B	../content/CEHRD/Class9/Nepali/
9	9		9N12	Language	Nepali	Textbooks		np	CEHRD	mp3		U 12 Aung San SuKyi 4_.B.mp3		U 12 Aung San SuKyi 4 .B	../content/CEHRD/Class9/Nepali/
9	9		9N12	Language	Nepali	Textbooks		np	CEHRD	mp3		U 12 Aung San SuKyi 5_.B.mp3		U 12 Aung San SuKyi 5 .B	../content/CEHRD/Class9/Nepali/
9	9		9N13	Language	Nepali	Contexts	Colors	np	CEHRD	mp3		U 13 Shaya rang inderni - Bibachhana uttar _.B.mp3		U 13 Shaya rang inderni - Bibachhana uttar  .B	../content/CEHRD/Class9/Nepali/
9	9		9N13	Language	Nepali	Contexts	Colors	np	CEHRD	mp3		U 13 Shaya rang inderni - Wachhya _.B.mp3		U 13 Shaya rang inderni - Wachhya  .B	../content/CEHRD/Class9/Nepali/
9	9		9N13	Language	Nepali	Contexts	Colors	np	CEHRD	mp3		U 13 Shaya rang inderni -1 _.B.mp3		U 13 Shaya rang inderni -1  .B	../content/CEHRD/Class9/Nepali/
9	9		9N13	Language	Nepali	Contexts	Colors	np	CEHRD	mp3		U 13 Shaya rang inderni -2 _.B.mp3		U 13 Shaya rang inderni -2  .B	../content/CEHRD/Class9/Nepali/
9	9		9N13	Language	Nepali	Contexts	Colors	np	CEHRD	mp3		U 13 Shaya rang inderni -3 _.B.mp3		U 13 Shaya rang inderni -3  .B	../content/CEHRD/Class9/Nepali/
9	9		9N13	Language	Nepali	Contexts	Colors	np	CEHRD	mp3		U 13 Shaya rang inderni -kabita ra jivani lekhan _.B.mp3		U 13 Shaya rang inderni -kabita ra jivani lekhan  .B	../content/CEHRD/Class9/Nepali/
9	9		9N14	Language	Nepali	Contexts	Caution	np	CEHRD	mp3		U 14 Mahila hinasha _.B.mp3		U 14 Mahila hinasha  .B	../content/CEHRD/Class9/Nepali/
9	9		9N14	Language	Nepali	Contexts	Caution	np	CEHRD	mp3		U 14 Mahila hinasha 2 _.B.mp3		U 14 Mahila hinasha 2  .B	../content/CEHRD/Class9/Nepali/
9	9		9N14	Language	Nepali	Contexts	Caution	np	CEHRD	mp3		U 14 Mahila hinasha 3 _.B.mp3		U 14 Mahila hinasha 3  .B	../content/CEHRD/Class9/Nepali/
9	9		9N16	Language	Nepali	Contexts	Wants	np	CEHRD	mp3		U 16 Bandhan bata mukta 2 _.B.mp3		U 16 Bandhan bata mukta 2  .B	../content/CEHRD/Class9/Nepali/
9	9		9N16	Language	Nepali	Contexts	Wants	np	CEHRD	mp3		U 16 Bandhan bata mukta 3 _.B.mp3		U 16 Bandhan bata mukta 3  .B	../content/CEHRD/Class9/Nepali/
9	9		9N16	Language	Nepali	Contexts	Wants	np	CEHRD	mp3		U 16 Bandhan bata mukta 4 _.B.mp3		U 16 Bandhan bata mukta 4  .B	../content/CEHRD/Class9/Nepali/
9	9		9M01	Mathematics	Numbers	Sets		np	CEHRD	mp3		C9  U1_Sets I    2076.07.03_.B.MP3		C9  U1 Sets I    2076.07.03 .B	../content/CEHRD/Class9/Math/
9	9		9M02	Mathematics	Measurement	Currency		np	CEHRD	mp3		C9  U2_profit&loss_F.mp3		C9  U2 profit&loss F	../content/CEHRD/Class9/Math/
9	9		9M05	Mathematics	Measurement	Area		np	CEHRD	mp3		C9  U5_mensuration_F.mp3		C9  U5 mensuration F	../content/CEHRD/Class9/Math/
9	9		9M08	Mathematics	Applied Math	Statistics		np	CEHRD	mp3		C9  U8_indices_F.mp3		C9  U8 indices F	../content/CEHRD/Class9/Math/
9	9		9M09	Mathematics	Arithmetic	Rates & Ratios		np	CEHRD	mp3		C9  U9_ratio&porp_F.mp3		C9  U9 ratio&porp F	../content/CEHRD/Class9/Math/
9	9		9M10, 9M11	Mathematics	Algebra	Equations		np	CEHRD	mp3		C9  U11&12_linear&quadeqn_E1.mp3		C9  U11&12 linear&quadeqn E1	../content/CEHRD/Class9/Math/
9	9		9M14	Mathematics	Geometry	Construction		np	CEHRD	mp3		C9  U14_construction_FS.mp3		C9  U14 construction FS	../content/CEHRD/Class9/Math/
9	9		9M15	Mathematics	Geometry	Shapes	Symmetry	np	CEHRD	mp3		C9  U15_similarities_F.mp3		C9  U15 similarities F	../content/CEHRD/Class9/Math/
9	9		9M12	Mathematics	Geometry	Shapes	Triangle	np	CEHRD	mp3		C9 Triangle_F.mp3		C9 Triangle F	../content/CEHRD/Class9/Math/
9	9		9M19	Mathematics	Applied Math	Probability Theory		np	CEHRD	mp3		C9 U 19 Probability_.B.mp3		C9 U 19 Probability .B	../content/CEHRD/Class9/Math/
9	9		9M19	Mathematics	Applied Math	Probability Theory		np	CEHRD	mp3		C9 U19 Probability Exercise_.B.mp3		C9 U19 Probability Exercise .B	../content/CEHRD/Class9/Math/
9	9		9M18	Mathematics	Applied Math	Statistics		np	CEHRD	mp3		C9_Statistics_.B.mp3		C9 Statistics .B	../content/CEHRD/Class9/Math/
9	9		9M04	Mathematics	Arithmetic	Addition & Subtraction		np	CEHRD	mp3		G9_u 4 Household express for use of telephone _.B.mp3		G9 u 4 Household express for use of telephone  .B	../content/CEHRD/Class9/Math/
9	9		9H01	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		C 9 U2  Bikash Karma 2077.06.21 _.B.mp3		C 9 U2  Bikash Karma 2077.06.21  .B	../content/CEHRD/Class9/Health/
9	9		9H02	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		C 9 U2  Demography n Population change (VRS) _.B.mp3		C 9 U2  Demography n Population change  VRS   .B	../content/CEHRD/Class9/Health/
9	9		9H02	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		C 9 U2  Demography n Population change 2077.06.15  _.B.mp3		C 9 U2  Demography n Population change 2077.06.15   .B	../content/CEHRD/Class9/Health/
9	9		9H02	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		C 9 U2  Factor  affecting of Population Change -1  2077.06.15  _.B.mp3		C 9 U2  Factor  affecting of Population Change -1  2077.06.15   .B	../content/CEHRD/Class9/Health/
9	9		9H02	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		C 9 U2 Formal Demography _.B.mp3		C 9 U2 Formal Demography  .B	../content/CEHRD/Class9/Health/
9	9		9H02	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		C 9 U2 Viviha_.B.mp3		C 9 U2 Viviha .B	../content/CEHRD/Class9/Health/
9	9		9H04	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		C 9 U4   Demography  Sitution of nepal - 2 2077.06.29  _.B.mp3		C 9 U4   Demography  Sitution of nepal - 2 2077.06.29   .B	../content/CEHRD/Class9/Health/
9	9		9H04	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		C 9 U4   Demography  Sitution of nepal 2077.06.15  _.B.mp3		C 9 U4   Demography  Sitution of nepal 2077.06.15   .B	../content/CEHRD/Class9/Health/
9	9		9H04	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		C 9 U4  impact on orgnzanation on population n environment 2077.06.21 _.B.mp3		C 9 U4  impact on orgnzanation on population n environment 2077.06.21  .B	../content/CEHRD/Class9/Health/
9	9		9H04	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		C 9 U4  Janaghanatwo_.B.mp3		C 9 U4  Janaghanatwo .B	../content/CEHRD/Class9/Health/
9	9		9H04	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		C 9 U4  Population size and growth_.B.mp3		C 9 U4  Population size and growth .B	../content/CEHRD/Class9/Health/
9	9		9H07	Science	Medicine	Specialties	Public Health	np	CEHRD	mp3		C 9 U7 Environment Pollution_.B.mp3		C 9 U7 Environment Pollution .B	../content/CEHRD/Class9/Health/
9	9		9H07	Science	Medicine	Specialties	Public Health	np	CEHRD	mp3		C 9 U7 Environment Pollution-2 .077.06.15 _.B.mp3		C 9 U7 Environment Pollution-2 .077.06.15  .B	../content/CEHRD/Class9/Health/
9	9		9H07	Science	Medicine	Specialties	Public Health	np	CEHRD	mp3		C 9 U7 Environmental health 2077.06.22 _.B.mp3		C 9 U7 Environmental health 2077.06.22  .B	../content/CEHRD/Class9/Health/
9	9		9H07	Science	Medicine	Specialties	Public Health	np	CEHRD	mp3		C 9 U7 Sewage Dhal nisak ebam Mal Metra 2077.06.29 _.B.mp3		C 9 U7 Sewage Dhal nisak ebam Mal Metra 2077.06.29  .B	../content/CEHRD/Class9/Health/
9	9		9H09	Science	Medicine	Healthy Living		np	CEHRD	mp3		C 9 U9   Food n Nutrition 2077.06.21 _.B.mp3		C 9 U9   Food n Nutrition 2077.06.21  .B	../content/CEHRD/Class9/Health/
9	9		9H09	Science	Medicine	Healthy Living		np	CEHRD	mp3		C 9 U9  Consumer  Health -1  2077.06.22 _.B.mp3		C 9 U9  Consumer  Health -1  2077.06.22  .B	../content/CEHRD/Class9/Health/
9	9		9H09	Science	Medicine	Healthy Living		np	CEHRD	mp3		C 9 U9  Consumer  Health2077.06.22 _.B.mp3		C 9 U9  Consumer  Health2077.06.22  .B	../content/CEHRD/Class9/Health/
9	9		9H09	Science	Medicine	Healthy Living		np	CEHRD	mp3		C 9 U9  Quality Food 2077.06.21 _.B.mp3		C 9 U9  Quality Food 2077.06.21  .B	../content/CEHRD/Class9/Health/
9	9		9H01	Science	Medicine	Healthy Living		np	CEHRD	mp3		HPE C9 U1 Bataranvaran ra Bataranvara ko parichaya 2076.09.01 _.B.mp3		HPE C9 U1 Bataranvaran ra Bataranvara ko parichaya 2076.09.01  .B	../content/CEHRD/Class9/Health/
9	9		9H01	Science	Medicine	Healthy Living		np	CEHRD	mp3		HPE C9 U1 Janasankhya ra janasankhyako parichaya 2076.09.01 _.B.mp3		HPE C9 U1 Janasankhya ra janasankhyako parichaya 2076.09.01  .B	../content/CEHRD/Class9/Health/
9	9		9H01	Science	Medicine	Healthy Living		np	CEHRD	mp3		HPE C9 U1 Swasthya, Janasankhya ra Bataranvaran Awadharana  2076.09.01 _.B.mp3		HPE C9 U1 Swasthya, Janasankhya ra Bataranvaran Awadharana  2076.09.01  .B	../content/CEHRD/Class9/Health/
9	9		9H02	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		HPE C9 U2  Janasankhya, Bataranvaran ra bikash  2076.09.01 _.B (Indicatirs of Development).mp3		HPE C9 U2  Janasankhya, Bataranvaran ra bikash  2076.09.01  .B  Indicatirs of Development	../content/CEHRD/Class9/Health/
9	9		9H02	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		HPE C9 U2  Janasankhya, Bataranvaran ra bikash  2076.09.01 _.B.mp3		HPE C9 U2  Janasankhya, Bataranvaran ra bikash  2076.09.01  .B	../content/CEHRD/Class9/Health/
9	9		9H05	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		HPE C9 U5  Pariwarik Jiwav shiksha  2076.09.02 _.B.mp3		HPE C9 U5  Pariwarik Jiwav shiksha  2076.09.02  .B	../content/CEHRD/Class9/Health/
9	9		9H05	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		HPE C9 U5  Pariwarik Jiwav shiksha 2  2076.09.02 _.B.mp3		HPE C9 U5  Pariwarik Jiwav shiksha 2  2076.09.02  .B	../content/CEHRD/Class9/Health/
9	9		9H05	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		HPE C9 U5  Pariwarik Jiwav shiksha 3  2076.09.02 _.B.mp3		HPE C9 U5  Pariwarik Jiwav shiksha 3  2076.09.02  .B	../content/CEHRD/Class9/Health/
9	9		9H05	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		HPE C9 U5  Pariwarik Jiwav shiksha 4  2076.09.02 _.B.mp3		HPE C9 U5  Pariwarik Jiwav shiksha 4  2076.09.02  .B	../content/CEHRD/Class9/Health/
9	9		9H05	Social Studies	Economy	Other Economy	Population	np	CEHRD	mp3		HPE C9 U5  Pariwarik Jiwav shiksha 5  2076.09.02 _.B.mp3		HPE C9 U5  Pariwarik Jiwav shiksha 5  2076.09.02  .B	../content/CEHRD/Class9/Health/
9	9		9H06	Science	Biology	Ecology	Biodiversity	np	CEHRD	mp3		HPE C9 U6 Prakritik srot ka kisimhro  2076.09.04 _.B.mp3		HPE C9 U6 Prakritik srot ka kisimhro  2076.09.04  .B	../content/CEHRD/Class9/Health/
9	9		9H06	Science	Biology	Ecology	Biodiversity	np	CEHRD	mp3		HPE C9 U6 Prakritik srot ka kisimhro ra sthiti  2076.09.04 _.B.mp3		HPE C9 U6 Prakritik srot ka kisimhro ra sthiti  2076.09.04  .B	../content/CEHRD/Class9/Health/
9	9		9H06	Science	Biology	Ecology	Biodiversity	np	CEHRD	mp3		HPE C9 U6 Prakritik srot ka parichaya 2076.09.011 _.B.mp3		HPE C9 U6 Prakritik srot ka parichaya 2076.09.011  .B	../content/CEHRD/Class9/Health/
9	9		9H06	Science	Biology	Ecology	Biodiversity	np	CEHRD	mp3		HPE C9 U6 Prithivi ko samraksanka karyakram  2076.09.04 _.B.mp3		HPE C9 U6 Prithivi ko samraksanka karyakram  2076.09.04  .B	../content/CEHRD/Class9/Health/
9	9		9H06	Science	Biology	Ecology	Biodiversity	np	CEHRD	mp3		HPE C9 U6 Prithvi ko syahar  2076.09.04 _.B.mp3		HPE C9 U6 Prithvi ko syahar  2076.09.04  .B	../content/CEHRD/Class9/Health/
9	9		9H08	Science	Medicine	Specialties	Family Planning	np	CEHRD	mp3		HPE C9 U8  Youna siksha   ra praj part 1 gita mam 2076.09.011 _.B.mp3		HPE C9 U8  Youna siksha   ra praj part 1 gita mam 2076.09.011  .B	../content/CEHRD/Class9/Health/
9	9		9H08	Science	Medicine	Specialties	Family Planning	np	CEHRD	mp3		HPE C9 U8 Kishworaawastha   2076.09.011 _.B.mp3		HPE C9 U8 Kishworaawastha   2076.09.011  .B	../content/CEHRD/Class9/Health/
9	9		9H08	Science	Medicine	Specialties	Family Planning	np	CEHRD	mp3		HPE C9 U8 Kishworaawastha Youna siksha  2076.09.011 _.B.mp3		HPE C9 U8 Kishworaawastha Youna siksha  2076.09.011  .B	../content/CEHRD/Class9/Health/
9	9		9H10	Science	Medicine	Specialties	Public Health	np	CEHRD	mp3		HPE C9 U10 Jokhimko Abadharana, Prakartatha neunikaranko upaayeharu Part 1  2076.09.08 _.B.mp3		HPE C9 U10 Jokhimko Abadharana, Prakartatha neunikaranko upaayeharu Part 1  2076.09.08  .B	../content/CEHRD/Class9/Health/
9	9		9H10	Science	Medicine	Specialties	Public Health	np	CEHRD	mp3		HPE C9 U10 Jokhimko Abadharana, Prakartatha neunikaranko upaayeharu Part 2  2076.09.08 _B.mp3		HPE C9 U10 Jokhimko Abadharana, Prakartatha neunikaranko upaayeharu Part 2  2076.09.08  B	../content/CEHRD/Class9/Health/
9	9		9H10	Science	Medicine	Specialties	Public Health	np	CEHRD	mp3		HPE C9 U10 Prathamik swasthya herchaha 1  2076.09.08 _B.mp3		HPE C9 U10 Prathamik swasthya herchaha 1  2076.09.08  B	../content/CEHRD/Class9/Health/
9	9		9H10	Science	Medicine	Specialties	Public Health	np	CEHRD	mp3		HPE C9 U10 Surakshya sikshyako abhdharana 2076.09.08 _B.mp3		HPE C9 U10 Surakshya sikshyako abhdharana 2076.09.08  B	../content/CEHRD/Class9/Health/
9	9	9EN01		Language	English	Contexts	Preferences	en	CEHRD	mp3	English C9 U1 Grammar_.B (Concord).mp3		C9 U1 Grammar .B  Concord		../content/CEHRD/Class9/English/
9	9	9EN01		Language	English	Contexts	Preferences	en	CEHRD	mp3	English C9 U1 Listening_.B.mp3		C9 U1 Listening .B		../content/CEHRD/Class9/English/
9	9	9EN01		Language	English	Contexts	Preferences	en	CEHRD	mp3	English C9 U1 Poetry_.B (The wind and the leaves).mp3		C9 U1 Poetry .B  The wind and the leaves		../content/CEHRD/Class9/English/
9	9	9EN01		Language	English	Contexts	Preferences	en	CEHRD	mp3	English C9 U1 Reading_.B.mp3		C9 U1 Reading .B		../content/CEHRD/Class9/English/
9	9	9EN01		Language	English	Contexts	Preferences	en	CEHRD	mp3	English C9 U1 Speaking_.B.mp3		C9 U1 Speaking .B		../content/CEHRD/Class9/English/
9	9	9EN01		Language	English	Contexts	Preferences	en	CEHRD	mp3	English C9 U1 writing_.B (Application).mp3		C9 U1 writing .B  Application		../content/CEHRD/Class9/English/
9	9	9EN02		Language	English	Contexts		en	CEHRD	mp3	English C9 U2  Grammar 2076.08.13_.B.mp3		C9 U2  Grammar 2076.08.13 .B		../content/CEHRD/Class9/English/
9	9	9EN02		Language	English	Contexts		en	CEHRD	mp3	English C9 U2 Email writing 2076.08.13_.B.mp3		C9 U2 Email writing 2076.08.13 .B		../content/CEHRD/Class9/English/
9	9	9EN02		Language	English	Contexts		en	CEHRD	mp3	English C9 U2 Listening 2076.08.13_.B.mp3		C9 U2 Listening 2076.08.13 .B		../content/CEHRD/Class9/English/
9	9	9EN02		Language	English	Contexts		en	CEHRD	mp3	English C9 U2 Reading 2076.08.13_.B.mp3		C9 U2 Reading 2076.08.13 .B		../content/CEHRD/Class9/English/
9	9	9EN02		Language	English	Contexts		en	CEHRD	mp3	English C9 U2 Speaking 2076.08.13_.B.mp3		C9 U2 Speaking 2076.08.13 .B		../content/CEHRD/Class9/English/
9	9	9EN03		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	English C9 U3 Grammar 2076.08.15_.B.mp3		C9 U3 Grammar 2076.08.15 .B		../content/CEHRD/Class9/English/
9	9	9EN03		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	English C9 U3 Listening  2076.08.15_.B.mp3		C9 U3 Listening  2076.08.15 .B		../content/CEHRD/Class9/English/
9	9	9EN03		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	English C9 U3 Poem 2076.08.15_.B.mp3		C9 U3 Poem 2076.08.15 .B		../content/CEHRD/Class9/English/
9	9	9EN03		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	English C9 U3 Reading  2076.08.15_.B.mp3		C9 U3 Reading  2076.08.15 .B		../content/CEHRD/Class9/English/
9	9	9EN03		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	English C9 U3 Speaking   2076.08.15_.B.mp3		C9 U3 Speaking   2076.08.15 .B		../content/CEHRD/Class9/English/
9	9	9EN04		Language	English	Contexts	Other	en	CEHRD	mp3	English C9 U4  Reading I 2076.08.18_.B (Message of condolence).mp3		C9 U4  Reading I 2076.08.18 .B  Message of condolence		../content/CEHRD/Class9/English/
9	9	9EN04		Language	English	Contexts	Other	en	CEHRD	mp3	English C9 U4  Reading II 2076.08.18_.B (Dissaster).mp3		C9 U4  Reading II 2076.08.18 .B  Dissaster		../content/CEHRD/Class9/English/
9	9	9EN04		Language	English	Contexts	Other	en	CEHRD	mp3	English C9 U4 Grammar 2076.08.17_.B.mp3		C9 U4 Grammar 2076.08.17 .B		../content/CEHRD/Class9/English/
9	9	9EN04		Language	English	Contexts	Other	en	CEHRD	mp3	English C9 U4 Listening  2076.08.15_.B.mp3		C9 U4 Listening  2076.08.15 .B		../content/CEHRD/Class9/English/
9	9	9EN04		Language	English	Contexts	Other	en	CEHRD	mp3	English C9 U4 Speaking 2076.08.17_.B.mp3		C9 U4 Speaking 2076.08.17 .B		../content/CEHRD/Class9/English/
9	9	9EN05		Language	English	Contexts	Comparing	en	CEHRD	mp3	English C9 U5 Listening  2076.08.17_.B.mp3		C9 U5 Listening  2076.08.17 .B		../content/CEHRD/Class9/English/
9	9	9EN05		Language	English	Contexts	Comparing	en	CEHRD	mp3	English C9 U5 Poem 2076.08.19_.B.mp3		C9 U5 Poem 2076.08.19 .B		../content/CEHRD/Class9/English/
9	9	9EN05		Language	English	Contexts	Comparing	en	CEHRD	mp3	English C9 U5 Reading I 2076.08.18_.B.mp3		C9 U5 Reading I 2076.08.18 .B		../content/CEHRD/Class9/English/
9	9	9EN05		Language	English	Contexts	Comparing	en	CEHRD	mp3	English C9 U5 Reading II 2076.08.19_.B.mp3		C9 U5 Reading II 2076.08.19 .B		../content/CEHRD/Class9/English/
9	9	9EN05		Language	English	Contexts	Comparing	en	CEHRD	mp3	English C9 U5 Speaking 2076.08.17_.B.mp3		C9 U5 Speaking 2076.08.17 .B		../content/CEHRD/Class9/English/
9	9	9EN06		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	English C9 U6  Listening  2076.08.23_.B.mp3		C9 U6  Listening  2076.08.23 .B		../content/CEHRD/Class9/English/
9	9	9EN06		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	English C9 U6 Grammar  2076.08.19_.B.mp3		C9 U6 Grammar  2076.08.19 .B		../content/CEHRD/Class9/English/
9	9	9EN06		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	English C9 U6 Reading I 2076.08.19_.B.mp3		C9 U6 Reading I 2076.08.19 .B		../content/CEHRD/Class9/English/
9	9	9EN06		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	English C9 U6 Writing And Speaking 2076.08.19_.B.mp3		C9 U6 Writing And Speaking 2076.08.19 .B		../content/CEHRD/Class9/English/
9	9	9EN07		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	English C9 U7 Grammar  2076.08.22_.B ( Question Tag).mp3		C9 U7 Grammar  2076.08.22 .B   Question Tag		../content/CEHRD/Class9/English/
9	9	9EN07		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	English C9 U7 Listening 2076.08.22_.B.mp3		C9 U7 Listening 2076.08.22 .B		../content/CEHRD/Class9/English/
9	9	9EN07		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	English C9 U7 Reading  2076.08.22_.B (Email).mp3		C9 U7 Reading  2076.08.22 .B  Email		../content/CEHRD/Class9/English/
9	9	9EN07		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	English C9 U7 Reading  2076.08.22_.B (Useful gadgets).mp3		C9 U7 Reading  2076.08.22 .B  Useful gadgets		../content/CEHRD/Class9/English/
9	9	9EN07		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	English C9 U7 Speaking and writing 2076.08.22_.B.mp3		C9 U7 Speaking and writing 2076.08.22 .B		../content/CEHRD/Class9/English/
9	9	9EN08		Language	English	Contexts	Narration	en	CEHRD	mp3	English C9 U8  Grammar  2076.08.23_.B.mp3		C9 U8  Grammar  2076.08.23 .B		../content/CEHRD/Class9/English/
9	9	9EN08		Language	English	Contexts	Narration	en	CEHRD	mp3	English C9 U8  Speaking and writing  2076.08.23_.B.mp3		C9 U8  Speaking and writing  2076.08.23 .B		../content/CEHRD/Class9/English/
9	9	9EN08		Language	English	Contexts	Narration	en	CEHRD	mp3	English C9 U8 Reading and vocabulary  2076.08.23_.B.mp3		C9 U8 Reading and vocabulary  2076.08.23 .B		../content/CEHRD/Class9/English/
9	9	9EN09		Language	English	Contexts	Locations	en	CEHRD	mp3	G9_1Eng_U9_Reading_F.mp3		G9 U9 Reading F		../content/CEHRD/Class9/English/
9	9	9EN09		Language	English	Contexts	Locations	en	CEHRD	mp3	G9_2Eng_U9_Listening_F.mp3		G9 U9 Listening F		../content/CEHRD/Class9/English/
9	9	9EN09		Language	English	Contexts	Locations	en	CEHRD	mp3	G9_3Eng_U9_Grammar_F.mp3		G9 U9 Grammar F		../content/CEHRD/Class9/English/
9	9	9EN09		Language	English	Contexts	Locations	en	CEHRD	mp3	G9_4Eng_U9_Writing_F.mp3		G9 U9 Writing F		../content/CEHRD/Class9/English/
9	9	9EN09		Language	English	Contexts	Locations	en	CEHRD	mp3	G9_5Eng_U9_Speaking_F.mp3		G9 U9 Speaking F		../content/CEHRD/Class9/English/
9	9	9EN10		Language	English	Contexts	Review	en	CEHRD	mp3	G9_6Eng_U10_Listening_F.mp3		G9 U10 Listening F		../content/CEHRD/Class9/English/
9	9	9EN10		Language	English	Contexts	Review	en	CEHRD	mp3	G9_7Eng_U10_Grammar_F.mp3		G9 U10 Grammar F		../content/CEHRD/Class9/English/
9	9	9EN10		Language	English	Contexts	Review	en	CEHRD	mp3	G9_8Eng_U10_Reading_F.mp3		G9 U10 Reading F		../content/CEHRD/Class9/English/
9	9	9EN11		Language	English	Contexts	Describing	en	CEHRD	mp3	G9_9Eng_U11_Speaking_F.mp3		G9 U11 Speaking F		../content/CEHRD/Class9/English/
9	9	9EN11		Language	English	Contexts	Describing	en	CEHRD	mp3	G9_10Eng_U11_Grammar_F.mp3		G9 U11 Grammar F		../content/CEHRD/Class9/English/
9	9	9EN11		Language	English	Contexts	Describing	en	CEHRD	mp3	G9_11Eng_U11_Reading_F.mp3		G9 U11 Reading F		../content/CEHRD/Class9/English/
9	9	9EN11		Language	English	Contexts	Describing	en	CEHRD	mp3	G9_12Eng_U11_Dumplings_F.mp3		G9 U11 Dumplings F		../content/CEHRD/Class9/English/
9	9	9EN12		Language	English	Contexts	Ability	en	CEHRD	mp3	G9_13Eng_U12_Reading_F.mp3		G9 U12 Reading F		../content/CEHRD/Class9/English/
9	9	9EN12		Language	English	Contexts	Ability	en	CEHRD	mp3	G9_14Eng_U12_Vocabulary&Comp_F.mp3		G9 U12 Vocabulary&Comp F		../content/CEHRD/Class9/English/
9	9	9EN12		Language	English	Contexts	Ability	en	CEHRD	mp3	G9_15Eng_U12_Grammar_F.mp3		G9 U12 Grammar F		../content/CEHRD/Class9/English/
9	9	9EN12		Language	English	Contexts	Ability	en	CEHRD	mp3	G9_16Eng_U12_Speaking_F.mp3		G9 U12 Speaking F		../content/CEHRD/Class9/English/
